ensemble_id,cluster_id
ENSG00000126733,37
ENSG00000106852,4
ENSG00000132518,49
ENSG00000160932,0
ENSG00000111666,32
ENSG00000181381,36
ENSG00000170889,21
ENSG00000182871,8
ENSG00000137745,13
ENSG00000072201,27
ENSG00000114745,9
ENSG00000128284,47
ENSG00000116141,33
ENSG00000116128,10
ENSG00000198932,28
ENSG00000185100,4
ENSG00000164778,43
ENSG00000126705,14
ENSG00000139971,31
ENSG00000102057,8
ENSG00000198727,9
ENSG00000111142,29
ENSG00000204267,36
ENSG00000116584,8
ENSG00000129566,24
ENSG00000158050,48
ENSG00000162236,26
ENSG00000214706,30
ENSG00000184205,4
ENSG00000161202,25
ENSG00000100139,14
ENSG00000163376,17
ENSG00000183111,32
ENSG00000174720,29
ENSG00000154027,37
ENSG00000131475,26
ENSG00000124942,30
ENSG00000130305,23
ENSG00000120159,3
ENSG00000203791,24
ENSG00000013441,39
ENSG00000135540,43
ENSG00000138785,38
ENSG00000174951,4
ENSG00000161243,2
ENSG00000180190,42
ENSG00000118257,31
ENSG00000033178,17
ENSG00000116871,10
ENSG00000159200,5
ENSG00000137077,13
ENSG00000242265,28
ENSG00000101888,10
ENSG00000100949,17
ENSG00000143320,13
ENSG00000134490,4
ENSG00000139405,30
ENSG00000128512,0
ENSG00000170959,46
ENSG00000111254,37
ENSG00000023445,47
ENSG00000251664,24
ENSG00000146281,27
ENSG00000138378,11
ENSG00000106351,43
ENSG00000101082,11
ENSG00000162739,11
ENSG00000167807,23
ENSG00000119487,4
ENSG00000100503,10
ENSG00000159593,33
ENSG00000006432,25
ENSG00000168918,11
ENSG00000100897,26
ENSG00000102034,28
ENSG00000127920,8
ENSG00000174227,9
ENSG00000138074,22
ENSG00000171126,34
ENSG00000064489,38
ENSG00000198938,9
ENSG00000101412,19
ENSG00000143368,24
ENSG00000187037,11
ENSG00000187514,24
ENSG00000092820,26
ENSG00000196569,5
ENSG00000182944,23
ENSG00000135972,20
ENSG00000078295,22
ENSG00000172006,17
ENSG00000189045,4
ENSG00000145365,24
ENSG00000139910,35
ENSG00000220205,22
ENSG00000104852,23
ENSG00000186660,10
ENSG00000140307,20
ENSG00000096093,41
ENSG00000128872,30
ENSG00000183971,7
ENSG00000121716,41
ENSG00000170903,27
ENSG00000104723,42
ENSG00000091428,24
ENSG00000167771,35
ENSG00000125733,40
ENSG00000004777,41
ENSG00000142632,35
ENSG00000177565,15
ENSG00000123342,45
ENSG00000109072,15
ENSG00000103544,18
ENSG00000170632,22
ENSG00000180113,34
ENSG00000143515,24
ENSG00000117877,18
ENSG00000151725,19
ENSG00000117151,9
ENSG00000146587,12
ENSG00000122692,15
ENSG00000095380,33
ENSG00000157303,11
ENSG00000162909,33
ENSG00000171862,4
ENSG00000128513,3
ENSG00000049323,5
ENSG00000010704,28
ENSG00000171124,13
ENSG00000159921,32
ENSG00000138386,30
ENSG00000158458,28
ENSG00000185290,15
ENSG00000064309,37
ENSG00000158014,37
ENSG00000108187,4
ENSG00000173113,17
ENSG00000110777,11
ENSG00000142627,13
ENSG00000178229,12
ENSG00000182963,31
ENSG00000138376,33
ENSG00000205667,34
ENSG00000135074,5
ENSG00000198795,5
ENSG00000080644,4
ENSG00000180447,13
ENSG00000165688,17
ENSG00000186105,5
ENSG00000134697,20
ENSG00000049239,20
ENSG00000107651,0
ENSG00000072756,37
ENSG00000167741,13
ENSG00000059804,5
ENSG00000185818,15
ENSG00000130332,17
ENSG00000126262,15
ENSG00000179954,5
ENSG00000141576,4
ENSG00000130818,12
ENSG00000100376,38
ENSG00000170584,20
ENSG00000108175,43
ENSG00000120885,6
ENSG00000178952,17
ENSG00000126858,12
ENSG00000152049,35
ENSG00000105963,3
ENSG00000102910,9
ENSG00000204618,35
ENSG00000134569,28
ENSG00000177981,9
ENSG00000124233,27
ENSG00000126895,8
ENSG00000167880,18
ENSG00000162129,9
ENSG00000146676,3
ENSG00000234857,39
ENSG00000070010,7
ENSG00000171604,26
ENSG00000162757,4
ENSG00000113319,5
ENSG00000097033,5
ENSG00000169918,25
ENSG00000136999,30
ENSG00000155970,26
ENSG00000139154,7
ENSG00000132915,34
ENSG00000253304,6
ENSG00000196172,12
ENSG00000162630,31
ENSG00000144815,28
ENSG00000100403,27
ENSG00000213397,0
ENSG00000164406,23
ENSG00000068831,8
ENSG00000204642,36
ENSG00000144893,0
ENSG00000061273,9
ENSG00000113282,10
ENSG00000130348,27
ENSG00000196456,10
ENSG00000174576,48
ENSG00000149295,3
ENSG00000138107,12
ENSG00000177082,38
ENSG00000074966,39
ENSG00000147003,24
ENSG00000149554,19
ENSG00000109756,0
ENSG00000114956,1
ENSG00000188089,37
ENSG00000099246,3
ENSG00000172469,27
ENSG00000157103,8
ENSG00000118292,40
ENSG00000111077,8
ENSG00000131018,5
ENSG00000118873,10
ENSG00000106686,2
ENSG00000130958,4
ENSG00000184986,3
ENSG00000086544,12
ENSG00000122786,31
ENSG00000143319,9
ENSG00000166377,16
ENSG00000010165,9
ENSG00000119718,20
ENSG00000104219,42
ENSG00000170606,14
ENSG00000148399,23
ENSG00000180921,7
ENSG00000167769,2
ENSG00000100450,11
ENSG00000138964,44
ENSG00000104267,8
ENSG00000154153,37
ENSG00000149600,1
ENSG00000166847,9
ENSG00000197728,30
ENSG00000167778,4
ENSG00000178033,5
ENSG00000134014,42
ENSG00000258466,32
ENSG00000105717,32
ENSG00000196972,2
ENSG00000144583,35
ENSG00000206072,4
ENSG00000222014,40
ENSG00000205832,4
ENSG00000204220,1
ENSG00000090060,3
ENSG00000124588,17
ENSG00000008513,30
ENSG00000136830,18
ENSG00000083535,4
ENSG00000115255,33
ENSG00000174903,26
ENSG00000107815,22
ENSG00000163082,30
ENSG00000100749,24
ENSG00000135750,4
ENSG00000158373,27
ENSG00000122376,4
ENSG00000144827,24
ENSG00000177830,26
ENSG00000157379,17
ENSG00000183378,13
ENSG00000149480,7
ENSG00000152939,3
ENSG00000110801,18
ENSG00000254827,0
ENSG00000061656,0
ENSG00000160221,4
ENSG00000159267,4
ENSG00000023318,9
ENSG00000065911,4
ENSG00000185420,20
ENSG00000139116,10
ENSG00000103591,14
ENSG00000020577,5
ENSG00000172572,30
ENSG00000036672,13
ENSG00000161896,6
ENSG00000179630,7
ENSG00000157653,30
ENSG00000011275,25
ENSG00000138279,3
ENSG00000166509,47
ENSG00000089289,21
ENSG00000215305,1
ENSG00000051523,40
ENSG00000149054,37
ENSG00000189292,5
ENSG00000104763,42
ENSG00000124275,27
ENSG00000167315,37
ENSG00000183508,47
ENSG00000160808,5
ENSG00000196177,32
ENSG00000150455,0
ENSG00000156239,4
ENSG00000162576,8
ENSG00000074416,4
ENSG00000008952,3
ENSG00000137177,0
ENSG00000130528,22
ENSG00000164953,12
ENSG00000078898,15
ENSG00000177427,17
ENSG00000136811,43
ENSG00000197857,22
ENSG00000023902,40
ENSG00000266074,25
ENSG00000110429,10
ENSG00000132463,14
ENSG00000189325,4
ENSG00000144161,39
ENSG00000130584,3
ENSG00000103742,5
ENSG00000135241,38
ENSG00000105298,23
ENSG00000172247,10
ENSG00000108231,4
ENSG00000166359,39
ENSG00000165794,35
ENSG00000134058,24
ENSG00000132846,27
ENSG00000091536,14
ENSG00000149357,1
ENSG00000146416,20
ENSG00000178776,47
ENSG00000108826,1
ENSG00000179886,7
ENSG00000157181,49
ENSG00000204060,16
ENSG00000162994,39
ENSG00000055070,7
ENSG00000010626,46
ENSG00000196196,2
ENSG00000104756,43
ENSG00000205302,16
ENSG00000179603,4
ENSG00000103245,17
ENSG00000166171,1
ENSG00000164002,22
ENSG00000168907,49
ENSG00000141639,22
ENSG00000107937,29
ENSG00000154358,3
ENSG00000171408,28
ENSG00000100373,4
ENSG00000168769,1
ENSG00000139192,12
ENSG00000176422,30
ENSG00000158769,4
ENSG00000166405,4
ENSG00000179431,8
ENSG00000142409,17
ENSG00000134815,23
ENSG00000179057,0
ENSG00000115020,10
ENSG00000185721,20
ENSG00000153339,16
ENSG00000197696,10
ENSG00000244219,2
ENSG00000205856,15
ENSG00000114405,49
ENSG00000150281,6
ENSG00000107758,18
ENSG00000164604,5
ENSG00000164366,1
ENSG00000253250,31
ENSG00000144711,25
ENSG00000087586,19
ENSG00000133878,6
ENSG00000101782,22
ENSG00000106571,28
ENSG00000091542,4
ENSG00000113248,5
ENSG00000161980,1
ENSG00000154856,4
ENSG00000144840,29
ENSG00000139318,5
ENSG00000187866,7
ENSG00000152942,3
ENSG00000100033,13
ENSG00000186642,5
ENSG00000153113,18
ENSG00000156860,22
ENSG00000204560,39
ENSG00000065357,2
ENSG00000134278,17
ENSG00000165060,33
ENSG00000124602,41
ENSG00000213672,17
ENSG00000119771,13
ENSG00000271383,4
ENSG00000152795,41
ENSG00000105220,1
ENSG00000241489,39
ENSG00000074660,8
ENSG00000183808,12
ENSG00000128294,4
ENSG00000157538,16
ENSG00000235387,8
ENSG00000109906,4
ENSG00000135334,27
ENSG00000163517,17
ENSG00000112357,14
ENSG00000109667,13
ENSG00000158864,29
ENSG00000147155,26
ENSG00000164306,22
ENSG00000188869,49
ENSG00000212864,7
ENSG00000139370,4
ENSG00000185585,28
ENSG00000119414,3
ENSG00000156113,31
ENSG00000174106,10
ENSG00000110315,3
ENSG00000100292,44
ENSG00000087191,1
ENSG00000257207,26
ENSG00000182263,43
ENSG00000184164,26
ENSG00000171016,27
ENSG00000111335,36
ENSG00000137802,20
ENSG00000186187,27
ENSG00000141034,18
ENSG00000145916,7
ENSG00000105383,44
ENSG00000099624,17
ENSG00000276418,4
ENSG00000128581,46
ENSG00000182986,12
ENSG00000099284,43
ENSG00000137055,3
ENSG00000132965,11
ENSG00000155313,17
ENSG00000141127,24
ENSG00000132357,5
ENSG00000089060,37
ENSG00000169592,23
ENSG00000058804,10
ENSG00000129347,23
ENSG00000123684,34
ENSG00000054267,1
ENSG00000258405,26
ENSG00000052795,34
ENSG00000180592,35
ENSG00000099381,22
ENSG00000184361,39
ENSG00000148082,14
ENSG00000177700,1
ENSG00000143970,0
ENSG00000103257,5
ENSG00000107186,1
ENSG00000171148,33
ENSG00000108474,41
ENSG00000118804,4
ENSG00000015413,8
ENSG00000174599,4
ENSG00000166483,47
ENSG00000011376,10
ENSG00000157978,18
ENSG00000066279,19
ENSG00000106809,31
ENSG00000117394,9
ENSG00000056998,4
ENSG00000171357,13
ENSG00000196470,24
ENSG00000090402,37
ENSG00000168374,9
ENSG00000176438,5
ENSG00000162923,10
ENSG00000168067,4
ENSG00000105379,30
ENSG00000131697,25
ENSG00000185811,47
ENSG00000140006,29
ENSG00000164935,44
ENSG00000156970,19
ENSG00000196639,47
ENSG00000008710,14
ENSG00000084733,38
ENSG00000183888,43
ENSG00000182103,35
ENSG00000160959,7
ENSG00000186377,13
ENSG00000166225,0
ENSG00000136146,4
ENSG00000111358,10
ENSG00000186765,38
ENSG00000135842,7
ENSG00000081803,3
ENSG00000134480,24
ENSG00000213023,4
ENSG00000131773,34
ENSG00000152904,20
ENSG00000148303,21
ENSG00000247315,0
ENSG00000082684,8
ENSG00000183066,41
ENSG00000108448,37
ENSG00000108852,6
ENSG00000108576,4
ENSG00000172650,39
ENSG00000066583,3
ENSG00000155961,40
ENSG00000131148,33
ENSG00000212993,30
ENSG00000137225,8
ENSG00000172260,5
ENSG00000188219,15
ENSG00000140598,34
ENSG00000088356,1
ENSG00000101457,17
ENSG00000164221,3
ENSG00000148600,13
ENSG00000183230,30
ENSG00000092020,25
ENSG00000116754,39
ENSG00000196976,17
ENSG00000182224,25
ENSG00000181744,5
ENSG00000156873,1
ENSG00000110195,13
ENSG00000100802,17
ENSG00000048544,20
ENSG00000117153,3
ENSG00000143771,24
ENSG00000173011,9
ENSG00000196586,34
ENSG00000162522,25
ENSG00000163534,11
ENSG00000254521,4
ENSG00000213186,12
ENSG00000082196,4
ENSG00000163053,22
ENSG00000129910,4
ENSG00000198440,12
ENSG00000163900,26
ENSG00000152804,47
ENSG00000174672,37
ENSG00000167644,35
ENSG00000113810,17
ENSG00000214654,0
ENSG00000213760,43
ENSG00000164751,3
ENSG00000101190,24
ENSG00000127580,7
ENSG00000148660,31
ENSG00000104812,22
ENSG00000096696,0
ENSG00000165023,37
ENSG00000167074,18
ENSG00000126768,1
ENSG00000143106,20
ENSG00000123575,10
ENSG00000178028,23
ENSG00000119820,3
ENSG00000178397,22
ENSG00000174989,32
ENSG00000278540,4
ENSG00000132429,27
ENSG00000163485,45
ENSG00000256043,34
ENSG00000152240,33
ENSG00000182307,7
ENSG00000150593,43
ENSG00000019169,44
ENSG00000026559,43
ENSG00000239704,41
ENSG00000161956,33
ENSG00000158966,28
ENSG00000157017,3
ENSG00000140511,44
ENSG00000173988,15
ENSG00000117262,33
ENSG00000178307,1
ENSG00000138615,6
ENSG00000125850,7
ENSG00000128596,43
ENSG00000115904,1
ENSG00000067715,2
ENSG00000120899,43
ENSG00000132386,6
ENSG00000168282,9
ENSG00000164741,5
ENSG00000180182,0
ENSG00000185009,32
ENSG00000105755,1
ENSG00000163161,25
ENSG00000149932,1
ENSG00000107614,0
ENSG00000144635,14
ENSG00000156253,20
ENSG00000117523,0
ENSG00000130511,0
ENSG00000083844,12
ENSG00000178177,10
ENSG00000163728,39
ENSG00000241837,17
ENSG00000169118,0
ENSG00000137409,12
ENSG00000163945,25
ENSG00000140948,16
ENSG00000115464,0
ENSG00000064270,4
ENSG00000173214,27
ENSG00000107819,13
ENSG00000160688,20
ENSG00000149927,41
ENSG00000124459,12
ENSG00000122025,11
ENSG00000174173,29
ENSG00000130751,33
ENSG00000110218,23
ENSG00000214491,35
ENSG00000148798,15
ENSG00000230510,17
ENSG00000265681,33
ENSG00000151445,16
ENSG00000187624,33
ENSG00000071462,17
ENSG00000205085,41
ENSG00000267748,33
ENSG00000172318,35
ENSG00000223501,25
ENSG00000105819,30
ENSG00000101445,5
ENSG00000128283,9
ENSG00000162878,15
ENSG00000123453,14
ENSG00000172432,39
ENSG00000221988,30
ENSG00000119537,30
ENSG00000157600,10
ENSG00000108578,15
ENSG00000135486,24
ENSG00000130558,34
ENSG00000154917,43
ENSG00000134779,43
ENSG00000067191,3
ENSG00000075461,2
ENSG00000043591,4
ENSG00000138336,18
ENSG00000168026,23
ENSG00000152661,28
ENSG00000147687,21
ENSG00000253797,0
ENSG00000160179,15
ENSG00000178385,0
ENSG00000114942,21
ENSG00000139517,10
ENSG00000163346,35
ENSG00000127241,31
ENSG00000054793,0
ENSG00000172738,34
ENSG00000152518,13
ENSG00000137747,13
ENSG00000182742,14
ENSG00000171877,4
ENSG00000198586,10
ENSG00000136110,15
ENSG00000162745,45
ENSG00000146066,17
ENSG00000088179,0
ENSG00000115286,17
ENSG00000092607,4
ENSG00000072422,5
ENSG00000184787,41
ENSG00000197442,34
ENSG00000164695,3
ENSG00000197142,15
ENSG00000133169,2
ENSG00000087095,14
ENSG00000213462,4
ENSG00000113456,3
ENSG00000178035,29
ENSG00000145721,6
ENSG00000152894,33
ENSG00000144645,30
ENSG00000145911,35
ENSG00000100577,1
ENSG00000163938,6
ENSG00000204438,30
ENSG00000130595,22
ENSG00000115556,6
ENSG00000168476,42
ENSG00000174791,3
ENSG00000120438,29
ENSG00000021488,38
ENSG00000113361,28
ENSG00000136574,15
ENSG00000101843,3
ENSG00000168066,38
ENSG00000189079,0
ENSG00000128228,26
ENSG00000256087,22
ENSG00000024526,19
ENSG00000130844,47
ENSG00000124562,20
ENSG00000112118,19
ENSG00000158109,4
ENSG00000100968,6
ENSG00000112297,0
ENSG00000255152,23
ENSG00000258484,4
ENSG00000176769,4
ENSG00000171860,44
ENSG00000127588,34
ENSG00000164707,41
ENSG00000117859,4
ENSG00000064393,0
ENSG00000152284,6
ENSG00000172661,22
ENSG00000099974,38
ENSG00000114790,35
ENSG00000040275,19
ENSG00000126709,36
ENSG00000142552,8
ENSG00000165591,4
ENSG00000117407,0
ENSG00000078747,0
ENSG00000116171,9
ENSG00000267385,39
ENSG00000257743,30
ENSG00000179222,14
ENSG00000185252,22
ENSG00000105880,4
ENSG00000111786,9
ENSG00000185115,4
ENSG00000167378,16
ENSG00000198833,27
ENSG00000118816,29
ENSG00000167881,20
ENSG00000133256,35
ENSG00000163466,4
ENSG00000204386,4
ENSG00000102978,33
ENSG00000189221,4
ENSG00000104365,42
ENSG00000137770,10
ENSG00000155011,45
ENSG00000120254,2
ENSG00000164303,28
ENSG00000213563,7
ENSG00000115459,23
ENSG00000198791,42
ENSG00000254726,22
ENSG00000164484,45
ENSG00000157216,43
ENSG00000117713,0
ENSG00000171428,2
ENSG00000064313,10
ENSG00000117461,15
ENSG00000103335,22
ENSG00000155275,3
ENSG00000113163,3
ENSG00000188313,36
ENSG00000136932,30
ENSG00000170448,18
ENSG00000108784,26
ENSG00000155189,42
ENSG00000173875,12
ENSG00000156504,26
ENSG00000188803,43
ENSG00000196136,13
ENSG00000117632,19
ENSG00000015153,18
ENSG00000060982,43
ENSG00000166596,46
ENSG00000134508,9
ENSG00000112144,32
ENSG00000264343,0
ENSG00000129932,17
ENSG00000075043,34
ENSG00000255508,30
ENSG00000204209,7
ENSG00000165630,38
ENSG00000130300,8
ENSG00000140691,17
ENSG00000175931,22
ENSG00000249992,6
ENSG00000213799,40
ENSG00000043462,11
ENSG00000167705,33
ENSG00000160298,19
ENSG00000177042,30
ENSG00000165487,14
ENSG00000197530,23
ENSG00000131037,17
ENSG00000137124,6
ENSG00000183098,30
ENSG00000110931,35
ENSG00000184047,9
ENSG00000062038,13
ENSG00000182771,28
ENSG00000108433,14
ENSG00000100285,4
ENSG00000115808,10
ENSG00000197279,20
ENSG00000205730,1
ENSG00000108551,48
ENSG00000172551,22
ENSG00000148824,23
ENSG00000140320,22
ENSG00000020256,10
ENSG00000075415,29
ENSG00000164266,43
ENSG00000163975,0
ENSG00000105085,24
ENSG00000144218,43
ENSG00000101546,33
ENSG00000197483,17
ENSG00000133958,4
ENSG00000042980,11
ENSG00000214717,15
ENSG00000143252,16
ENSG00000188001,13
ENSG00000104290,42
ENSG00000214114,20
ENSG00000104093,12
ENSG00000154727,10
ENSG00000115109,10
ENSG00000137494,3
ENSG00000119711,32
ENSG00000154645,5
ENSG00000048140,26
ENSG00000204767,28
ENSG00000066735,5
ENSG00000180979,12
ENSG00000079215,5
ENSG00000114861,43
ENSG00000167487,22
ENSG00000155329,25
ENSG00000173674,3
ENSG00000243927,0
ENSG00000137193,47
ENSG00000243244,4
ENSG00000112706,34
ENSG00000114388,17
ENSG00000172009,33
ENSG00000165495,43
ENSG00000239697,10
ENSG00000185261,17
ENSG00000185787,14
ENSG00000186063,38
ENSG00000009335,0
ENSG00000187642,7
ENSG00000078401,13
ENSG00000166816,27
ENSG00000017427,43
ENSG00000134504,4
ENSG00000248144,37
ENSG00000013364,13
ENSG00000171115,5
ENSG00000177363,8
ENSG00000116132,5
ENSG00000196267,22
ENSG00000117868,17
ENSG00000101084,26
ENSG00000187942,35
ENSG00000143179,22
ENSG00000167858,46
ENSG00000100201,39
ENSG00000128573,14
ENSG00000144504,23
ENSG00000130255,21
ENSG00000104983,10
ENSG00000039560,34
ENSG00000211445,13
ENSG00000115520,38
ENSG00000186298,29
ENSG00000015479,12
ENSG00000144331,34
ENSG00000162616,5
ENSG00000113211,24
ENSG00000170473,1
ENSG00000160050,32
ENSG00000197905,9
ENSG00000142186,1
ENSG00000118997,46
ENSG00000183775,43
ENSG00000188761,37
ENSG00000090889,19
ENSG00000153237,46
ENSG00000125450,23
ENSG00000168675,45
ENSG00000185551,18
ENSG00000110881,4
ENSG00000123572,6
ENSG00000185088,33
ENSG00000083857,10
ENSG00000133142,0
ENSG00000137393,47
ENSG00000149131,5
ENSG00000160310,10
ENSG00000005421,4
ENSG00000176946,30
ENSG00000102683,6
ENSG00000100320,31
ENSG00000213123,46
ENSG00000101654,0
ENSG00000184182,1
ENSG00000135917,13
ENSG00000182195,4
ENSG00000214160,1
ENSG00000139218,1
ENSG00000188786,0
ENSG00000153201,0
ENSG00000141627,43
ENSG00000146833,18
ENSG00000067066,36
ENSG00000188997,47
ENSG00000108018,35
ENSG00000166704,12
ENSG00000165379,31
ENSG00000198142,30
ENSG00000179256,49
ENSG00000173578,11
ENSG00000058866,6
ENSG00000122783,24
ENSG00000137218,23
ENSG00000267221,32
ENSG00000171365,4
ENSG00000273841,24
ENSG00000198624,6
ENSG00000240857,20
ENSG00000005302,42
ENSG00000118197,3
ENSG00000104147,19
ENSG00000230062,34
ENSG00000183735,17
ENSG00000141959,26
ENSG00000010030,36
ENSG00000153790,13
ENSG00000109917,33
ENSG00000168310,18
ENSG00000168255,38
ENSG00000124490,4
ENSG00000184007,22
ENSG00000188807,7
ENSG00000152422,25
ENSG00000120451,10
ENSG00000167220,16
ENSG00000109586,3
ENSG00000145757,9
ENSG00000118508,40
ENSG00000255833,11
ENSG00000138738,30
ENSG00000275066,0
ENSG00000213983,23
ENSG00000164331,24
ENSG00000111052,4
ENSG00000089048,17
ENSG00000146247,10
ENSG00000135845,33
ENSG00000167969,17
ENSG00000186297,4
ENSG00000184838,37
ENSG00000167815,20
ENSG00000266524,6
ENSG00000066422,10
ENSG00000163946,17
ENSG00000164330,5
ENSG00000132535,4
ENSG00000071626,23
ENSG00000176563,4
ENSG00000148832,17
ENSG00000134259,45
ENSG00000107643,10
ENSG00000181031,37
ENSG00000160233,4
ENSG00000148291,17
ENSG00000100150,14
ENSG00000140526,32
ENSG00000092969,5
ENSG00000101134,5
ENSG00000110768,4
ENSG00000077238,47
ENSG00000100029,30
ENSG00000131437,0
ENSG00000183273,35
ENSG00000183354,0
ENSG00000163029,17
ENSG00000095321,27
ENSG00000167930,1
ENSG00000213741,21
ENSG00000185477,11
ENSG00000044574,3
ENSG00000156599,9
ENSG00000163870,17
ENSG00000141279,0
ENSG00000180318,4
ENSG00000183605,30
ENSG00000107105,14
ENSG00000158887,35
ENSG00000204314,10
ENSG00000140009,47
ENSG00000146476,16
ENSG00000172543,11
ENSG00000167525,41
ENSG00000047621,9
ENSG00000152086,4
ENSG00000196263,12
ENSG00000077157,31
ENSG00000167632,7
ENSG00000117528,9
ENSG00000197343,2
ENSG00000189362,30
ENSG00000140043,20
ENSG00000100767,5
ENSG00000181929,29
ENSG00000140968,11
ENSG00000029725,3
ENSG00000167363,7
ENSG00000163412,7
ENSG00000147251,5
ENSG00000120129,48
ENSG00000075702,19
ENSG00000117280,16
ENSG00000161904,23
ENSG00000184564,28
ENSG00000125122,17
ENSG00000069943,22
ENSG00000150768,12
ENSG00000127586,23
ENSG00000174521,17
ENSG00000215021,21
ENSG00000163041,14
ENSG00000171444,28
ENSG00000170561,20
ENSG00000177628,49
ENSG00000204842,32
ENSG00000163960,10
ENSG00000198081,12
ENSG00000100227,9
ENSG00000102575,37
ENSG00000179943,17
ENSG00000153234,48
ENSG00000187554,18
ENSG00000104953,3
ENSG00000160953,23
ENSG00000140465,4
ENSG00000103522,11
ENSG00000151233,0
ENSG00000221818,34
ENSG00000180917,16
ENSG00000198455,0
ENSG00000184368,43
ENSG00000079950,26
ENSG00000163463,1
ENSG00000169635,38
ENSG00000188015,40
ENSG00000128791,10
ENSG00000100253,23
ENSG00000077420,11
ENSG00000116127,1
ENSG00000179151,25
ENSG00000196091,43
ENSG00000173744,17
ENSG00000077044,25
ENSG00000162949,13
ENSG00000135144,4
ENSG00000135905,11
ENSG00000187257,26
ENSG00000182004,20
ENSG00000132680,39
ENSG00000164465,27
ENSG00000072210,2
ENSG00000123136,23
ENSG00000121895,11
ENSG00000185085,26
ENSG00000149187,12
ENSG00000197044,12
ENSG00000106771,10
ENSG00000005961,41
ENSG00000090975,14
ENSG00000122642,30
ENSG00000075790,22
ENSG00000154529,27
ENSG00000132688,6
ENSG00000169981,29
ENSG00000066248,4
ENSG00000158467,0
ENSG00000113594,32
ENSG00000185634,45
ENSG00000170421,17
ENSG00000066933,1
ENSG00000185267,46
ENSG00000066739,0
ENSG00000173914,9
ENSG00000143702,17
ENSG00000002549,9
ENSG00000203697,13
ENSG00000100350,4
ENSG00000100664,22
ENSG00000181450,10
ENSG00000185875,29
ENSG00000186919,17
ENSG00000167257,10
ENSG00000167642,26
ENSG00000140474,23
ENSG00000166922,5
ENSG00000173120,20
ENSG00000136193,30
ENSG00000140022,43
ENSG00000080815,9
ENSG00000156463,37
ENSG00000100427,5
ENSG00000182568,15
ENSG00000128591,31
ENSG00000133704,17
ENSG00000176463,28
ENSG00000188419,17
ENSG00000166402,18
ENSG00000175197,16
ENSG00000128567,30
ENSG00000111199,13
ENSG00000000003,4
ENSG00000150676,43
ENSG00000134884,41
ENSG00000027847,17
ENSG00000149548,4
ENSG00000155760,31
ENSG00000135637,25
ENSG00000158019,20
ENSG00000177398,27
ENSG00000178381,0
ENSG00000150510,6
ENSG00000108559,33
ENSG00000103769,14
ENSG00000237541,44
ENSG00000172766,4
ENSG00000138413,9
ENSG00000156232,39
ENSG00000169241,26
ENSG00000137817,10
ENSG00000197128,10
ENSG00000183117,28
ENSG00000134744,12
ENSG00000135913,0
ENSG00000043143,28
ENSG00000139514,32
ENSG00000143365,43
ENSG00000138685,31
ENSG00000164442,43
ENSG00000114026,23
ENSG00000147684,1
ENSG00000148296,7
ENSG00000143793,17
ENSG00000120071,12
ENSG00000204531,41
ENSG00000142798,30
ENSG00000151304,10
ENSG00000130741,29
ENSG00000148948,30
ENSG00000169122,37
ENSG00000100526,19
ENSG00000065491,34
ENSG00000138468,12
ENSG00000178105,22
ENSG00000165238,43
ENSG00000096088,43
ENSG00000075290,32
ENSG00000087237,8
ENSG00000067064,9
ENSG00000106077,0
ENSG00000073169,23
ENSG00000074935,12
ENSG00000254004,10
ENSG00000147592,3
ENSG00000007171,13
ENSG00000173621,0
ENSG00000178074,10
ENSG00000115295,31
ENSG00000109738,4
ENSG00000156049,6
ENSG00000182809,3
ENSG00000134321,36
ENSG00000108001,5
ENSG00000075399,33
ENSG00000128849,3
ENSG00000136021,10
ENSG00000042832,35
ENSG00000135472,6
ENSG00000162545,4
ENSG00000140403,15
ENSG00000012223,13
ENSG00000239998,11
ENSG00000150594,4
ENSG00000141682,9
ENSG00000138801,4
ENSG00000160193,18
ENSG00000123562,3
ENSG00000214078,32
ENSG00000158985,34
ENSG00000181392,30
ENSG00000113262,35
ENSG00000061455,31
ENSG00000056097,10
ENSG00000197935,39
ENSG00000049656,26
ENSG00000138430,29
ENSG00000114757,32
ENSG00000278558,38
ENSG00000197774,23
ENSG00000187607,18
ENSG00000122863,31
ENSG00000143578,33
ENSG00000157617,4
ENSG00000141968,11
ENSG00000095539,2
ENSG00000170891,6
ENSG00000167578,0
ENSG00000150938,30
ENSG00000123349,17
ENSG00000144029,17
ENSG00000117408,18
ENSG00000197713,3
ENSG00000088682,33
ENSG00000188191,43
ENSG00000163606,11
ENSG00000173207,24
ENSG00000028137,44
ENSG00000100852,17
ENSG00000152683,10
ENSG00000164938,22
ENSG00000006638,8
ENSG00000180104,10
ENSG00000108854,43
ENSG00000159147,19
ENSG00000213341,0
ENSG00000169814,49
ENSG00000175110,20
ENSG00000110955,29
ENSG00000158623,3
ENSG00000132874,30
ENSG00000053900,41
ENSG00000159871,13
ENSG00000076003,19
ENSG00000165269,8
ENSG00000128590,9
ENSG00000183048,17
ENSG00000170425,13
ENSG00000110871,20
ENSG00000164659,7
ENSG00000188000,4
ENSG00000138166,48
ENSG00000137098,46
ENSG00000124209,38
ENSG00000185344,49
ENSG00000102218,10
ENSG00000132549,0
ENSG00000166963,31
ENSG00000054118,0
ENSG00000172239,3
ENSG00000145779,43
ENSG00000104853,26
ENSG00000255587,5
ENSG00000101349,13
ENSG00000198171,18
ENSG00000100522,32
ENSG00000143398,33
ENSG00000113583,29
